district,block,clf_id,clf_name,partner_organization,project_title
Bolangir,Belpara,240002338434,Mandal Gram Panchayat Stariya Sangha,Industree,
Bolangir,Belpara,240002338343,Nunhad Gram Panchayat Stariya Sangh,Industree,
Bolangir,Belpara,240002338475,Pandrijore Panchyat Sangha,Industree,
Bolangir,Belpara,240002338370,Parlimal Gram Panchayat Stariya Sangh,Industree,
Bolangir,Belpara,240002338499,Sarmuhan Gram Panchayat Stariya Sangh,Industree,
Bolangir,Belpara,240002338327,Sihini Gram Panchayat Stariya Sangh,Industree,
Bolangir,Belpara,240002338531,Sulekela Gram Panchayat Stariya Sangh,Industree,
Bolangir,Deogaon,240002339277,Bandhapara GPLF,Industree,
Bolangir,Deogaon,240002339103,Brahmanijore Gram Panchayata Level Federation,Industree,
Bolangir,Deogaon,240002339265,Dhandamal Gram Panchayata Level Federation,Industree,
Bolangir,Deogaon,240002339249,Gaibahal Gram Panchayata Level Federation,Industree,
Bolangir,Deogaon,240002339212,Hatisara GPLF Hatisara,Industree,
Bolangir,Deogaon,240002339119,Makundpur Gram Panchayata Level Federation Makundpur,Industree,
Bolangir,Deogaon,240002339093,Ramachandrapur Gram Panchayata Level Federation,Industree,
Bolangir,Deogaon,240002339231,Sarasmal Gram Panchayat Level Federation,Industree,
Bolangir,Deogaon,240002339086,Sikuan Gram Panchayata Level Federation,Industree,
Bolangir,Deogaon,240002339142,Singhamunda GPLF Singhamunda,Industree,
Bolangir,Deogaon,240002339174,Udar GPLF Udar,Industree,
Bolangir,Deogaon,240002339190,Uperjhar Gram Panchayat Level Federation Uperjhar,Industree,
Bolangir,Gudvella,240002339323,Biramunda GPLF,Industree,
Bolangir,Gudvella,240002339399,Deuligudi GPLF,Industree,
Bolangir,Gudvella,240002339415,Gambhariguda GPLF,Industree,
Bolangir,Gudvella,240002339306,Ghuna GPLF,Industree,
Bolangir,Gudvella,240002339347,Gudvella GPLF,Industree,
Bolangir,Gudvella,240002339296,Jamut GPLF,Industree,
Bolangir,Gudvella,240002339310,Tentulikhunti GPLF,Industree,
Bolangir,Muribahal,240002339830,Bandupala Panchayat Stariya Mahasangha,Industree,
Bolangir,Muribahal,240002339853,Bankel Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002339824,Bitabandh Panchayat Stariya Sangha,Industree,
Bolangir,Muribahal,240002340027,Chanabahal Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002339967,Ganrei Panchayat Stariya Sanga Ganrei,Industree,
Bolangir,Muribahal,240002339848,Garagadabahal Panchaya Stariya Sangha,Industree,
Bolangir,Muribahal,240002339811,Goimund Panchayat Stariya Sangha,Industree,
Bolangir,Muribahal,240002339807,Haldi Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002339979,Lakhana Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002340004,Lebda Panchayat Stariya Sangha,Industree,
Bolangir,Muribahal,240002339980,Malisira Panchayat Stariya Sangha,Industree,
Bolangir,Muribahal,240002339998,Panchayat Stariya Sangha Muribahal,Industree,
Bolangir,Muribahal,240002339914,Patrapali KHA Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002339869,Sirol Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002339876,Tentulikhunti Panchayatstariya Sangha,Industree,
Bolangir,Muribahal,240002340015,Tupaudar Panchayatstariya Sangha,Industree,
Bolangir,Saintala,240002340456,Ambapali GPLF Ambapali,Industree,
Bolangir,Saintala,240002340384,Belgaon GPLF,Industree,
Bolangir,Saintala,240002340378,Bhadra GPLF,Industree,
Bolangir,Saintala,240002340592,Budhabahal GPLF,Industree,
Bolangir,Saintala,240002340635,Deng,Industree,
Bolangir,Saintala,240002340397,Dharabgarh GPLF,Industree,
Bolangir,Saintala,240002340425,Dunguripali GPLF,Industree,
Bolangir,Saintala,240002340563,Ghunsar GPLF,Industree,
Bolangir,Saintala,240002340418,Jhinkidunguri GPLF,Industree,
Bolangir,Saintala,240002340439,Jurabandh GPLF,Industree,
Bolangir,Saintala,240002340619,Kandhakelgaon,Industree,
Bolangir,Saintala,240002340571,Kansar,Industree,
Bolangir,Saintala,240002340500,Karamtala GPLF Karamtala,Industree,
Bolangir,Saintala,240002340626,Kermeli GPLF,Industree,
Bolangir,Saintala,240002340402,Kuikeda GPLF,Industree,
Bolangir,Saintala,240002340559,Saintala GPLF,Industree,
Bolangir,Saintala,240002340603,Siskela GPLF,Industree,
Bolangir,Saintala,240002340537,Talbahal,Industree,
Bolangir,Saintala,240002340441,Tikrapada GPLF,Industree,
Bolangir,Titlagarh,240002661881,Bhalegaon Gram Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340753,Bijepur Gram Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340833,Digsira Gram Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340724,Ghodar Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340657,Kholan Gram Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340707,Kuskela Gram Panchyat Level Federation,Industree,
Bolangir,Titlagarh,240002340795,Naren Gram Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340846,Sihini Gram Panchayat Level Federation,Industree,
Bolangir,Titlagarh,240002340814,Siluan Gram Panchayat Federation,Industree,
Bolangir,Turekela,240002340912,Badabanki Gramapanchayata Staria Sangha GPLF IB,Industree,
Bolangir,Turekela,240002340908,Badadakla Gramapanchyata Staria Sangha,Industree,
Bolangir,Turekela,240002340965,Buromal Panchayat Stariya Sangha,Industree,
Bolangir,Turekela,240002340931,Dholmandal Gramapanchayta Staria Sangha,Industree,
Bolangir,Turekela,240002341000,Halanbhata Grampanchayata Staria Sangha,Industree,
Bolangir,Turekela,240002340996,Khagsa GPLF,Industree,
Bolangir,Turekela,240002340851,Mahakhanda Panchyat Staria Sangha,Industree,
Bolangir,Turekela,240002340880,Panchaytastaria Sangha Karuamunda,Industree,
Deogarh,Barkote,,Bhakta Badkudar CLF,RCRC,
Deogarh,Barkote,,Bideikudar CLF,RCRC,
Deogarh,Barkote,,Dimiriposi CLF,RCRC,
Deogarh,Barkote,,Saruali-A CLF,RCRC,
Deogarh,Barkote,,Saruali-B CLF,RCRC,
Deogarh,Barkote,,Tusula CLF,RCRC,
Gajapati,Kashinagar,,Adarsha CLF,Gram Vikas,
Gajapati,Kashinagar,,Adarsha Nagar CLF,Gram Vikas,
Gajapati,Kashinagar,,Bansadhara CLF,Gram Vikas,
Gajapati,Kashinagar,,Gouri Shankar CLF,Gram Vikas,
Gajapati,Kashinagar,,Gram Devi CLF,Gram Vikas,
Gajapati,Kashinagar,,Jai Jagannath CLF,Gram Vikas,
Gajapati,Kashinagar,,Kaliya CLF,Gram Vikas,
Gajapati,Kashinagar,,Khandava CLF-2,Gram Vikas,
Gajapati,Kashinagar,,Maa Mangala CLF,Gram Vikas,
Gajapati,Kashinagar,,Maa Manikeswari CLF,Gram Vikas,
Gajapati,Kashinagar,,Maa Tarini CLF,Gram Vikas,
Gajapati,Kashinagar,,New Sara CLF-1,Gram Vikas,
Gajapati,Kashinagar,,Palsing CLF-1,Gram Vikas,
